Channel 1,Channel 2,Channel 3,Channel 4
22861,28878,47223,38859
22805,28826,47135,38777
22744,28770,47040,38694
22681,28711,46940,38595
22617,28655,46839,38490
22550,28600,46743,38390
22481,28542,46642,38289
22413,28477,46533,38182
22344,28410,46418,38074
22269,28345,46301,37969
22188,28278,46179,37864
22105,28206,46050,37750
22025,28137,45926,37636
21952,28077,45808,37526
21877,28012,45685,37411
21795,27940,45555,37292
21715,27869,45427,37176
21641,27805,45302,37060
21570,27739,45175,36930
21502,27670,45044,36786
21434,27601,44915,36654
21363,27530,44792,36543
21290,27456,44672,36438
21222,27388,44559,36326
21156,27330,44453,36219
21086,27275,44348,36122
21010,27216,44235,36027
20939,27156,44119,35932
20876,27104,44008,35840
20813,27054,43898,35740
20742,26997,43781,35628
20667,26935,43658,35521
20598,26880,43542,35428
20537,26832,43439,35333
20477,26781,43340,35227
20413,26724,43239,35124
20346,26669,43141,35029
20279,26617,43043,34935
20212,26561,42941,34837
20147,26504,42837,34735
20084,26450,42737,34632
20017,26394,42630,34531
19944,26331,42515,34436
19872,26268,42403,34349
19805,26210,42300,34270
19738,26154,42200,34189
19673,26098,42099,34100
19621,26053,42012,34020
19587,26023,41951,33961
19574,26011,41922,33923
19592,26026,41937,33916
19650,26077,42009,33962
19754,26167,42149,34078
19899,26294,42357,34260
20082,26451,42630,34501
20302,26642,42969,34798
20554,26868,43370,35148
20826,27116,43810,35541
21111,27377,44276,35973
21406,27649,44769,36434
21707,27928,45277,36905
22005,28199,45783,37371
22293,28455,46275,37826
22570,28697,46751,38276
22831,28927,47205,38718
23072,29141,47630,39125
23295,29340,48022,39492
23496,29522,48383,39833
23668,29681,48704,40151
23812,29813,48977,40434
23937,29926,49210,40669
24048,30026,49413,40863
24139,30110,49583,41033
24209,30169,49711,41178
24264,30211,49808,41300
24311,30249,49886,41400
24350,30282,49951,41468
24376,30306,49997,41501
24389,30321,50027,41524
24393,30332,50049,41558
24393,30343,50063,41588
24388,30345,50065,41604
24381,30341,50063,41614
24374,30337,50064,41622
24364,30330,50058,41629
24349,30315,50038,41635
24339,30301,50021,41639
24338,30297,50016,41645
24333,30292,50009,41642
24318,30279,49993,41627
24301,30262,49973,41607
24286,30245,49952,41587
24266,30220,49920,41558
24237,30183,49873,41506
24197,30141,49811,41439
24143,30093,49734,41362
24073,30034,49639,41273
23993,29964,49526,41171
23914,29894,49404,41058
23840,29827,49280,40935
23764,29752,49145,40805
23685,29671,49002,40679
23609,29594,48866,40562
23536,29527,48741,40444
23466,29465,48625,40319
23401,29405,48519,40196
23346,29353,48425,40098
23302,29310,48343,40022
23263,29274,48269,39946
23228,29247,48208,39876
23201,29230,48166,39826
23181,29221,48137,39801
23168,29212,48114,39787
23161,29206,48099,39775
23160,29204,48092,39771
23158,29202,48085,39779
23154,29192,48070,39788
23151,29183,48054,39776
23149,29176,48045,39748
23137,29165,48031,39721
23113,29143,47998,39690
23088,29122,47958,39652
23069,29106,47919,39612
23044,29089,47875,39570
23012,29062,47819,39521
22977,29032,47758,39470
22936,29002,47694,39421
22885,28966,47622,39360
22828,28921,47540,39280
22766,28871,47451,39194
22699,28820,47358,39109
22629,28764,47256,39013
22562,28702,47146,38906
22496,28635,47033,38799
22424,28565,46919,38693
22347,28490,46798,38580
22270,28414,46669,38456
22195,28342,46539,38329
22122,28275,46407,38201
22046,28204,46270,38070
21966,28129,46127,37938
21890,28060,45992,37811
21818,28000,45867,37685
21745,27937,45740,37552
21668,27868,45608,37420
21592,27799,45480,37294
21515,27730,45356,37171
21434,27661,45229,37045
21349,27588,45098,36918
21266,27517,44969,36800
21186,27450,44841,36692
21108,27385,44710,36577
21036,27321,44578,36451
20968,27265,44453,36330
20900,27208,44329,36224
20828,27142,44200,36123
20757,27071,44076,36012
20688,27002,43965,35898
20611,26935,43855,35791
20527,26865,43739,35689
20452,26801,43625,35584
20390,26749,43525,35483
20328,26698,43429,35386
20261,26642,43328,35281
20196,26588,43223,35173
20134,26539,43121,35075
20070,26490,43018,34977
20007,26437,42911,34870
19947,26381,42802,34767
19888,26324,42692,34677
19827,26264,42580,34583
19768,26202,42467,34476
19707,26144,42357,34368
19642,26090,42256,34269
19574,26036,42155,34171
19509,25979,42052,34068
19451,25924,41958,33971
19401,25883,41884,33893
19367,25858,41834,33842
19360,25857,41823,33829
19391,25891,41874,33869
19466,25966,42000,33974
19582,26078,42195,34135
19739,26225,42457,34356
19939,26408,42787,34651
20183,26628,43179,35012
20460,26875,43618,35410
20761,27139,44094,35837
21074,27418,44601,36308
21395,27705,45131,36820
21715,27991,45666,37343
22029,28272,46196,37849
22332,28545,46716,38341
22616,28800,47213,38827
22880,29033,47671,39288
23124,29245,48098,39711
23349,29446,48500,40098
23548,29630,48865,40450
23720,29787,49183,40762
23873,29925,49460,41037
24009,30052,49706,41284
24120,30161,49915,41496
24205,30247,50083,41663
24272,30310,50216,41799
24328,30358,50326,41921
24373,30395,50413,42018
24407,30422,50476,42080
24430,30441,50523,42126
24444,30454,50559,42169
24453,30465,50583,42198
24461,30471,50596,42205
24466,30474,50604,42201
24464,30473,50611,42197
24457,30471,50610,42195
24450,30465,50604,42198
24449,30459,50601,42209
24451,30459,50602,42228
24447,30456,50598,42243
24437,30449,50589,42252
24427,30440,50586,42267
24422,30435,50590,42286
24416,30423,50588,42290
24401,30398,50570,42264
24377,30361,50539,42232
24339,30318,50491,42198
24286,30270,50420,42143
24224,30217,50331,42061
24160,30164,50230,41967
24092,30110,50118,41870
24020,30048,49993,41756
23945,29980,49860,41619
23871,29915,49732,41480
23794,29848,49606,41351
23715,29776,49477,41231
23642,29707,49353,41120
23579,29651,49250,41019
23522,29605,49161,40922
23467,29561,49078,40825
23419,29521,49004,40737
23382,29493,48945,40669
23353,29472,48898,40611
23325,29451,48852,40559
23302,29434,48810,40521
23286,29424,48777,40505
23276,29419,48754,40495
23268,29413,48735,40474
23259,29408,48717,40454
23249,29405,48701,40447
23234,29399,48680,40434
23216,29386,48652,40401
23196,29365,48618,40360
23170,29338,48578,40321
23142,29306,48532,40276
23115,29273,48479,40218
23085,29239,48424,40158
23046,29203,48368,40096
22997,29162,48297,40026
22942,29116,48209,39946
22885,29067,48116,39860
22825,29019,48023,39773
22763,28968,47926,39682
22702,28915,47820,39586
22643,28863,47715,39488
22582,28811,47610,39385
22515,28748,47493,39276
22444,28674,47365,39164
22375,28600,47238,39055
22308,28531,47118,38943
22236,28462,46996,38819
22161,28389,46868,38693
22086,28318,46739,38577
22013,28250,46610,38461
21936,28181,46475,38334
21854,28105,46336,38203
21775,28033,46200,38084
21699,27967,46071,37980
21621,27901,45942,37875
21540,27835,45814,37756
21461,27772,45693,37636
21385,27712,45574,37525
21312,27649,45445,37413
21241,27586,45316,37288
21173,27527,45197,37160
21101,27466,45080,37038
21022,27400,44956,36916
20948,27335,44832,36798
20885,27277,44714,36696
20823,27220,44599,36597
20755,27156,44483,36486
20685,27089,44370,36375
20615,27025,44260,36278
20550,26965,44153,36177
20492,26904,44043,36064
20433,26844,43935,35946
20370,26788,43830,35829
20300,26733,43722,35718
20229,26676,43613,35616
20160,26625,43507,35521
20100,26581,43406,35433
20040,26533,43300,35340
19977,26477,43184,35241
19916,26418,43070,35144
19860,26365,42964,35047
19801,26309,42858,34943
19736,26246,42746,34838
19671,26184,42637,34744
19609,26128,42538,34662
19549,26078,42448,34578
19496,26035,42367,34488
19453,26009,42307,34411
19428,26001,42278,34371
19427,26011,42285,34379
19462,26050,42344,34441
19546,26131,42476,34560
19678,26255,42685,34730
19849,26412,42957,34951
20055,26598,43286,35240
20301,26820,43677,35603
20581,27070,44123,36019
20878,27335,44603,36467
21183,27608,45106,36940
21493,27891,45627,37434
21800,28175,46152,37938
22101,28446,46663,38431
22396,28705,47160,38902
22678,28954,47641,39349
22935,29186,48090,39773
23162,29391,48495,40170
23370,29575,48864,40533
23561,29745,49202,40864
23728,29894,49500,41155
23867,30015,49755,41395
23983,30115,49971,41601
24075,30200,50151,41788
24146,30270,50296,41940
24203,30323,50411,42050
24245,30362,50504,42140
24271,30392,50582,42221
24286,30410,50642,42289
24295,30415,50680,42343
24306,30418,50707,42383
24317,30420,50732,42413
24323,30418,50750,42429
24322,30412,50756,42433
24320,30412,50761,42439
24321,30416,50768,42449
24321,30417,50767,42453
24318,30411,50756,42446
24314,30405,50743,42443
24308,30400,50729,42445
24297,30392,50711,42437
24284,30380,50694,42416
24271,30368,50680,42391
24250,30351,50657,42364
24214,30319,50612,42331
24169,30278,50548,42281
24121,30238,50477,42213
24066,30194,50394,42131
23995,30138,50287,42033
23912,30067,50159,41928
23830,29994,50030,41827
23753,29925,49903,41715
23675,29854,49769,41585
23593,29778,49630,41454
23512,29705,49499,41332
23442,29642,49381,41215
23379,29585,49270,41100
23320,29530,49166,40994
23268,29482,49080,40905
23228,29443,49009,40834
23197,29407,48944,40775
23172,29375,48890,40719
23154,29354,48852,40664
23136,29338,48820,40610
23113,29316,48781,40558
23094,29298,48745,40519
23081,29285,48720,40495
23066,29270,48696,40472
23046,29250,48669,40440
23029,29235,48639,40414
23015,29226,48613,40401
22999,29217,48586,40384
22981,29202,48556,40351
22962,29184,48521,40310
22939,29165,48483,40270
22909,29139,48433,40224
22872,29101,48365,40164
22834,29059,48286,40094
22792,29015,48205,40019
22742,28965,48114,39937
22684,28909,48012,39850
22625,28855,47909,39762
22563,28803,47807,39665
22492,28743,47696,39552
22418,28678,47576,39434
22346,28616,47454,39328
22276,28554,47333,39227
22204,28486,47207,39110
22128,28413,47076,38984
22051,28345,46946,38866
21974,28278,46815,38760
21896,28207,46679,38647
21823,28137,46545,38517
21752,28068,46417,38381
21674,27994,46286,38247
21588,27911,46146,38107
21504,27827,46003,37966
21429,27754,45869,37836
21355,27687,45738,37709
21276,27614,45601,37567
21192,27535,45458,37428
21109,27459,45319,37304
21026,27387,45185,37176
20940,27314,45048,37037
20850,27239,44907,36901
20757,27168,44763,36778
20667,27098,44620,36658
20582,27025,44478,36534
20504,26956,44346,36413
20433,26895,44227,36299
20361,26833,44110,36184
20286,26769,43987,36067
20220,26713,43869,35951
20166,26667,43761,35832
20110,26618,43650,35707
20046,26563,43532,35579
19978,26504,43411,35463
19908,26445,43292,35360
19835,26382,43171,35256
19763,26315,43050,35142
19692,26252,42934,35030
19623,26194,42824,34932
19556,26135,42711,34841
19489,26075,42594,34739
19422,26021,42481,34626
19352,25969,42370,34508
19274,25907,42250,34388
19192,25835,42120,34271
19114,25768,41995,34160
19038,25707,41879,34051
18960,25643,41764,33946
18888,25580,41657,33855
18833,25535,41576,33786
18804,25515,41533,33737
18803,25516,41531,33713
18834,25546,41579,33736
18908,25614,41694,33830
19028,25722,41881,34000
19189,25861,42129,34237
19388,26030,42439,34529
19622,26233,42812,34871
19883,26460,43231,35258
20164,26704,43679,35677
20466,26967,44154,36114
20781,27246,44656,36564
21090,27525,45162,37025
21381,27791,45655,37487
21659,28049,46136,37944
21926,28299,46605,38395
22170,28528,47052,38825
22388,28730,47464,39224
22587,28912,47841,39592
22765,29077,48185,39924
22917,29219,48485,40214
23046,29335,48737,40458
23155,29431,48949,40668
23244,29508,49124,40853
23315,29568,49262,41001
23373,29613,49368,41108
23421,29651,49453,41186
23461,29684,49525,41252
23487,29706,49576,41306
23502,29713,49606,41345
23511,29716,49626,41377
23514,29721,49640,41398
23507,29721,49642,41403
23496,29714,49632,41396
23484,29706,49620,41392
23473,29699,49608,41390
23459,29684,49590,41376
23441,29660,49567,41353
23423,29638,49544,41335
23405,29620,49522,41324
23387,29602,49496,41308
23372,29584,49464,41276
23353,29567,49430,41240
23326,29545,49386,41207
23290,29513,49323,41165
23250,29475,49246,41097
23205,29436,49168,41012
23148,29389,49081,40921
23078,29328,48974,40821
23005,29263,48855,40708
22932,29197,48731,40596
22853,29128,48598,40482
22768,29051,48455,40357
22685,28975,48311,40228
22608,28909,48176,40110
22533,28847,48050,39993
22465,28787,47932,39874
22407,28734,47826,39773
22354,28685,47732,39702
22305,28637,47649,39639
22265,28589,47575,39566
22231,28550,47515,39503
22201,28521,47473,39457
22173,28500,47439,39417
22151,28482,47409,39380
22136,28471,47388,39347
22127,28468,47374,39320
22115,28463,47357,39286
22100,28452,47334,39246
22089,28445,47314,39217
22081,28442,47298,39202
22069,28435,47274,39180
22052,28420,47239,39145
22033,28405,47201,39111
22015,28389,47161,39087
21990,28367,47110,39058
21960,28341,47051,39015
21925,28315,46989,38960
21882,28285,46922,38893
21825,28241,46842,38810
21764,28185,46749,38721
21704,28127,46654,38633
21644,28070,46556,38535
21573,28007,46443,38417
21496,27937,46317,38297
21424,27870,46188,38191
21354,27809,46064,38084
21282,27744,45937,37965
21208,27672,45802,37843
21136,27600,45667,37723
21065,27530,45534,37602
20994,27458,45396,37480
20925,27386,45256,37354
20858,27319,45123,37222
20782,27248,44990,37091
20697,27166,44849,36965
20614,27085,44709,36845
20537,27014,44577,36730
20456,26947,44445,36603
20370,26878,44306,36457
20287,26808,44166,36314
20205,26740,44030,36181
20118,26669,43895,36046
20032,26595,43758,35908
19953,26523,43619,35777
19877,26456,43483,35655
19800,26390,43349,35532
19728,26324,43217,35402
19661,26262,43092,35273
19594,26204,42973,35153
19521,26142,42851,35038
19443,26074,42727,34922
19370,26011,42613,34811
19304,25956,42510,34708
19238,25899,42404,34603
19171,25838,42290,34494
19108,25780,42178,34387
19050,25730,42073,34281
18987,25677,41968,34168
18919,25619,41859,34052
18854,25562,41752,33952
18790,25509,41646,33863
18726,25453,41532,33766
18658,25392,41411,33658
18588,25333,41294,33550
18516,25277,41179,33447
18444,25218,41061,33339
18376,25160,40943,33221
18310,25105,40830,33104
18239,25047,40719,32997
18164,24987,40607,32898
18104,24936,40511,32810
18070,24910,40452,32749
18060,24907,40433,32727
18081,24929,40461,32744
18146,24990,40559,32817
18259,25096,40736,32962
18416,25242,40983,33172
18613,25419,41289,33435
18846,25622,41649,33760
19105,25852,42060,34148
19382,26101,42508,34568
19673,26359,42980,34999
19970,26623,43471,35447
20266,26890,43974,35913
20553,27150,44474,36381
20830,27397,44954,36839
21098,27633,45417,37281
21350,27856,45859,37705
21579,28058,46269,38106
21786,28238,46642,38477
21974,28403,46981,38817
22139,28553,47284,39123
22279,28682,47545,39380
22397,28789,47766,39589
22495,28878,47953,39772
22571,28951,48104,39934
22625,29003,48212,40062
22659,29034,48284,40148
22679,29052,48336,40208
22689,29059,48373,40252
22686,29054,48386,40280
22680,29042,48381,40294
22676,29033,48371,40296
22668,29026,48359,40286
22652,29010,48338,40261
22631,28988,48305,40232
22612,28967,48271,40209
22597,28948,48240,40182
22579,28921,48206,40146
22555,28888,48165,40112
22530,28861,48125,40085
22509,28843,48091,40057
22486,28823,48052,40020
22459,28799,48006,39979
22427,28775,47960,39932
22391,28748,47905,39877
22348,28711,47829,39811
22301,28670,47741,39729
22254,28626,47652,39634
22193,28569,47551,39534
22115,28498,47433,39430
22036,28430,47311,39323
21964,28371,47197,39215
21889,28309,47077,39097
21807,28238,46949,38969
21731,28173,46826,38848
21665,28120,46715,38739
21604,28070,46614,38631
21544,28018,46518,38525
21494,27973,46436,38440
21456,27941,46371,38384
21426,27917,46318,38345
21403,27898,46272,38314
21384,27885,46239,38287
21371,27879,46219,38265
21361,27869,46199,38248
21354,27859,46177,38235
21351,27857,46167,38225
21347,27862,46165,38214
21336,27862,46159,38197
21322,27856,46148,38182
21311,27850,46139,38171
21301,27843,46129,38150
21281,27824,46102,38111
21251,27794,46059,38073
21223,27766,46016,38046
21202,27745,45976,38013
21180,27722,45927,37967
21149,27690,45864,37920
21114,27654,45797,37876
21079,27616,45727,37817
21039,27572,45645,37731
20988,27523,45552,37629
20930,27475,45459,37522
20863,27422,45356,37418
20786,27356,45240,37315
20706,27287,45119,37207
20632,27224,45003,37090
20559,27161,44880,36965
20481,27090,44744,36835
20407,27020,44607,36711
20339,26956,44478,36592
20267,26890,44349,36473
20187,26815,44210,36347
20109,26740,44074,36223
20037,26673,43950,36109
19962,26605,43827,35994
19882,26532,43698,35870
19802,26460,43567,35747
19723,26393,43440,35632
19643,26326,43310,35515
19564,26257,43175,35387
19488,26189,43044,35262
19413,26122,42916,35148
19337,26056,42787,35035
19263,25988,42659,34914
19197,25923,42539,34789
19133,25863,42426,34668
19065,25801,42311,34548
18996,25739,42197,34431
18935,25683,42091,34320
18876,25633,41987,34213
18812,25582,41877,34106
18747,25527,41764,34001
18689,25478,41661,33901
18636,25435,41565,33797
18578,25387,41465,33682
18513,25330,41359,33575
18448,25276,41255,33490
18387,25225,41155,33407
18323,25168,41051,33315
18255,25108,40943,33228
18188,25055,40837,33153
18124,25010,40736,33073
18059,24962,40636,32975
17993,24908,40537,32869
17930,24859,40447,32766
17873,24816,40367,32674
17827,24781,40297,32601
17802,24764,40253,32557
17810,24777,40259,32555
17853,24822,40321,32607
17934,24896,40439,32719
18063,25010,40628,32894
18242,25168,40894,33133
18453,25355,41218,33424
18684,25558,41586,33753
18939,25781,41998,34130
19217,26023,42451,34550
19501,26274,42930,34992
19788,26527,43418,35444
20074,26782,43912,35912
20354,27037,44404,36387
20624,27283,44879,36848
20883,27515,45331,37278
21127,27732,45764,37678
21348,27930,46169,38055
21539,28099,46529,38407
21705,28242,46838,38731
21856,28373,47115,39022
21990,28496,47364,39274
22102,28599,47573,39481
22192,28679,47740,39655
22268,28745,47877,39806
22330,28798,47991,39922
22372,28832,48074,39991
22393,28848,48128,40031
22404,28860,48165,40064
22412,28869,48190,40093
22415,28870,48200,40114
22412,28865,48199,40122
22407,28856,48197,40127
22397,28844,48191,40138
22383,28827,48178,40140
22370,28812,48165,40124
22362,28803,48157,40101
22349,28793,48141,40083
22330,28775,48110,40063
22315,28759,48079,40036
22307,28753,48057,40004
22294,28744,48027,39971
22271,28723,47980,39931
22243,28697,47927,39883
22213,28673,47873,39832
22172,28641,47809,39771
22120,28596,47727,39694
22064,28545,47636,39612
22007,28493,47539,39538
21939,28435,47429,39456
21861,28365,47309,39355
21781,28293,47188,39251
21704,28223,47074,39150
21631,28154,46958,39042
21566,28087,46839,38924
21507,28028,46727,38814
21453,27976,46628,38725
21402,27929,46539,38649
21356,27885,46458,38576
21316,27852,46395,38507
21280,27826,46348,38453
21247,27800,46308,38415
21222,27776,46271,38388
21211,27763,46248,38369
21209,27757,46232,38351
21202,27747,46211,38331
21191,27735,46188,38314
21184,27731,46172,38300
21178,27736,46164,38275
21164,27736,46148,38234
21143,27727,46126,38187
21122,27714,46104,38151
21104,27703,46078,38118
21084,27687,46042,38074
21057,27663,45995,38025
21024,27637,45946,37981
20984,27607,45893,37937
20940,27571,45829,37879
20897,27532,45756,37805
20856,27494,45681,37720
20813,27455,45598,37637
20765,27409,45498,37556
20710,27359,45389,37470
20652,27310,45285,37379
20587,27257,45176,37286
20513,27193,45056,37193
20437,27129,44937,37101
20367,27069,44825,37010
20296,27005,44710,36914
20218,26933,44585,36812
20139,26861,44460,36706
20062,26794,44340,36598
19982,26729,44218,36482
19902,26658,44089,36352
19827,26590,43961,36216
19758,26525,43837,36079
19686,26459,43711,35939
19608,26389,43578,35799
19535,26322,43446,35675
19467,26257,43319,35563
19400,26189,43193,35442
19333,26117,43068,35315
19267,26047,42947,35204
19204,25983,42828,35112
19142,25922,42711,35015
19076,25860,42599,34905
19009,25800,42493,34800
18940,25745,42389,34706
18872,25691,42282,34604
18809,25637,42176,34492
18749,25585,42076,34384
18685,25533,41975,34286
18617,25477,41870,34189
18557,25425,41770,34084
18505,25382,41678,33985
18452,25340,41584,33901
18395,25290,41479,33819
18341,25239,41374,33725
18288,25192,41276,33622
18228,25143,41178,33527
18160,25085,41073,33433
18095,25026,40969,33332
18036,24975,40875,33232
17975,24925,40780,33135
17910,24870,40678,33035
17849,24819,40580,32940
17794,24777,40494,32859
17742,24741,40423,32785
17700,24712,40372,32726
17687,24704,40355,32708
17711,24730,40387,32749
17774,24788,40475,32835
17877,24878,40626,32963
18025,25005,40848,33153
18211,25167,41138,33412
18432,25358,41486,33724
18679,25571,41880,34075
18949,25806,42318,34469
19236,26063,42792,34906
19533,26327,43280,35367
19831,26589,43774,35833
20126,26852,44272,36301
20415,27113,44769,36770
20693,27367,45252,37231
20959,27608,45714,37677
21209,27838,46152,38107
21437,28051,46561,38522
21639,28238,46934,38901
21819,28401,47271,39231
21979,28547,47576,39521
22114,28674,47842,39782
22226,28778,48065,40014
22322,28866,48254,40211
22408,28944,48420,40375
22475,29004,48554,40510
22521,29042,48651,40617
22558,29067,48724,40699
22593,29094,48789,40768
22621,29116,48844,40821
22637,29127,48882,40855
22650,29137,48908,40885
22665,29150,48931,40925
22674,29160,48951,40960
22674,29163,48964,40973
22670,29163,48974,40977
22667,29163,48984,40993
22665,29163,48991,41006
22668,29161,48993,41005
22674,29158,48995,41008
22677,29157,48998,41018
22677,29157,48998,41016
22677,29153,48991,40995
22675,29144,48977,40971
22665,29128,48954,40946
22639,29101,48914,40906
22598,29061,48856,40845
22546,29016,48784,40774
22487,28969,48702,40697
22421,28916,48606,40612
22354,28858,48497,40520
22284,28800,48383,40421
22211,28743,48267,40315
22132,28679,48140,40200
22054,28612,48007,40084
21989,28553,47883,39982
21934,28504,47774,39891
21883,28457,47676,39799
21835,28410,47587,39714
21791,28373,47513,39646
21754,28346,47455,39589
21724,28322,47406,39532
21695,28297,47361,39479
21667,28275,47326,39447
21644,28257,47300,39434
21623,28239,47275,39418
21606,28223,47251,39389
21590,28211,47233,39362
21571,28201,47215,39347
21549,28188,47189,39332
21530,28175,47161,39305
21514,28165,47136,39274
21493,28152,47106,39247
21465,28130,47065,39217
21441,28106,47021,39175
21423,28086,46981,39125
21398,28059,46937,39070
21362,28022,46881,39003
21324,27980,46817,38931
21280,27938,46747,38860
21228,27895,46672,38780
21172,27849,46589,38684
21115,27800,46498,38587
